business_date,store_id,category_name,product_name,authoritative_price,quantity,revenue_at_period_price
2024-03-01,S02,Frozen & Ready to Eat,McCain Idli Batter 400g,101.95,2.000,203.90
2024-03-01,S02,Frozen & Ready to Eat,McCain Ready Paratha 1kg,407.95,2.000,815.90
2024-03-01,S02,Frozen & Ready to Eat,McCain Ready Paratha 1kg,162.96,1.000,162.96
2024-03-01,S02,Frozen & Ready to Eat,McCain Ready Paratha 1kg,217.71,2.000,435.42
2024-03-01,S02,Frozen & Ready to Eat,McCain Ready Paratha 1kg,119.54,1.000,119.54
2024-03-01,S02,Frozen & Ready to Eat,McCain Ready Paratha 200g,303.95,1.000,303.95
2024-03-01,S02,Dairy,Milky Mist Cheese Slices 500ml,78.05,2.000,156.10
2024-03-01,S02,Dairy,Milky Mist Ghee 200g,519.83,2.000,1039.66
2024-03-01,S02,Dairy,Milky Mist Toned Milk 200ml,524.95,2.000,1049.90
2024-03-01,S02,Bakery,Modern Rusk 400g,186.42,5.000,932.10
2024-03-01,S02,Bakery,Modern Rusk Pack of 2,179.95,2.000,359.90
2024-03-01,S02,Bakery,Modern Sandwich Bread 400g,173.36,1.000,173.36
2024-03-01,S02,Dairy,Mother Dairy Cheese Slices 200ml,192.10,3.000,576.30
2024-03-01,S02,Dairy,Nandini Butter 1L,611.06,2.000,1222.12
2024-03-01,S02,Dairy,Nandini Cheese Slices 1L,360.34,1.000,360.34
2024-03-01,S02,Stationery & General,Nataraj Ball Pen 1 pc,405.96,1.000,405.96
2024-03-01,S02,Stationery & General,Nataraj Ball Pen 500 sheets,107.33,1.000,107.33
2024-03-01,S02,Stationery & General,Nataraj Pencil Box 1 pc,99.85,2.000,199.70
2024-03-01,S02,Confectionery,Nestle Candy Pack 100g,142.95,1.000,142.95
2024-03-01,S02,Confectionery,Nestle Candy Pack Pack of 10,226.32,2.000,452.64
2024-03-01,S02,Confectionery,Nestle Dark Chocolate 100g,184.86,3.000,554.58
2024-03-01,S02,Confectionery,Nestle Dark Chocolate 50g,270.40,2.000,540.80
2024-03-01,S02,Confectionery,Nestle Milk Chocolate Pack of 10,223.50,1.000,223.50
2024-03-01,S02,Personal Care,Nivea Bathing Soap 340ml,561.95,1.000,561.95
2024-03-01,S02,Personal Care,Nivea Bathing Soap 75g,498.53,1.000,498.53
2024-03-01,S02,Personal Care,Nivea Face Wash 340ml,602.03,1.000,602.03
2024-03-01,S02,Baby Care,Pampers Baby Powder Small,1516.75,2.000,3033.50
2024-03-01,S02,Baby Care,Pampers Baby Soap Large,1350.95,1.000,1350.95
2024-03-01,S02,Baby Care,Pampers Baby Wipes Small,1254.95,1.000,1254.95
2024-03-01,S02,Baby Care,Pampers Diapers Small,1189.17,2.000,2378.34
2024-03-01,S02,Beverages,Paper Boat Cola 250g,29.46,5.000,147.30
2024-03-01,S02,Beverages,Paper Boat Cola 250g,21.31,2.000,42.62
2024-03-01,S02,Beverages,Paper Boat Mineral Water 1L,290.47,2.000,580.94
2024-03-01,S02,Beverages,Paper Boat Mineral Water 2L,471.29,2.000,942.58
2024-03-01,S02,Biscuits & Snacks,Parle Cookies 60g,58.95,2.000,117.90
2024-03-01,S02,Biscuits & Snacks,Parle Cream Biscuit 250g,28.95,3.000,86.85
2024-03-01,S02,Biscuits & Snacks,Parle Glucose Biscuit 150g,105.06,2.000,210.12
2024-03-01,S02,Personal Care,Patanjali Face Wash 340ml,241.95,1.000,241.95
2024-03-01,S02,Beverages,Real Mango Juice 2L,178.95,3.000,536.85
2024-03-01,S02,Beverages,Real Mineral Water 600ml,373.95,1.000,373.95
2024-03-01,S02,Fruits & Vegetables,Safal Banana 1kg,86.15,3.000,258.45
2024-03-01,S02,Fruits & Vegetables,Safal Banana 500g,105.92,2.000,211.84
2024-03-01,S02,Fruits & Vegetables,Safal Banana Loose,204.95,5.000,1024.75
2024-03-01,S02,Fruits & Vegetables,Safal Carrot Loose,250.09,3.000,750.27
2024-03-01,S02,Fruits & Vegetables,Safal Onion Loose,116.81,5.000,584.05
2024-03-01,S02,Edible Oils,Saffola Mustard Oil 1L,797.95,2.000,1595.90
2024-03-01,S02,Edible Oils,Saffola Sunflower Oil 5L,638.48,2.000,1276.96
2024-03-01,S02,Frozen & Ready to Eat,Sumeru French Fries 1kg,218.09,2.000,436.18
2024-03-01,S02,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,90.58,2.000,181.16
2024-03-01,S02,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,342.69,2.000,685.38
2024-03-01,S02,Edible Oils,Sundrop Groundnut Oil 2L,855.55,1.000,855.55
2024-03-01,S02,Edible Oils,Sundrop Groundnut Oil 2L,1136.81,2.000,2273.62
2024-03-01,S02,Edible Oils,Sundrop Rice Bran Oil 5L,1232.09,5.000,6160.45
2024-03-01,S02,Biscuits & Snacks,Sunfeast Cookies 150g,62.95,1.000,62.95
2024-03-01,S02,Biscuits & Snacks,Sunfeast Cookies 60g,44.31,1.000,44.31
2024-03-01,S02,Biscuits & Snacks,Sunfeast Khakhra 150g,106.95,3.000,320.85
2024-03-01,S02,Biscuits & Snacks,Sunfeast Khakhra 400g,103.20,6.000,619.20
2024-03-01,S02,Biscuits & Snacks,Sunfeast Marie Gold 100g,84.60,2.000,169.20
2024-03-01,S02,Biscuits & Snacks,Sunfeast Marie Gold 150g,79.68,2.000,159.36
2024-03-01,S02,Biscuits & Snacks,Sunfeast Namkeen Mix 60g,70.95,6.000,425.70
2024-03-01,S02,Home Care,Surf Excel Fabric Conditioner 500ml,345.70,2.000,691.40
2024-03-01,S02,Home Care,Surf Excel Floor Cleaner 200g,296.43,1.000,296.43
2024-03-01,S02,Beverages,Thums Up Cola 600ml,367.50,1.000,367.50
2024-03-01,S02,Beverages,Thums Up Instant Coffee 600ml,137.95,4.000,551.80
2024-03-01,S02,Biscuits & Snacks,Unibic Glucose Biscuit 400g,52.08,1.000,52.08
2024-03-01,S02,Biscuits & Snacks,Unibic Khakhra 150g,75.81,2.000,151.62
2024-03-01,S02,Biscuits & Snacks,Unibic Marie Gold 250g,76.95,5.000,384.75
2024-03-01,S02,Biscuits & Snacks,Unibic Namkeen Mix 150g,48.10,-2.000,-96.20
2024-03-01,S02,Home Care,Vim Dishwash Bar 500g,338.13,3.000,1014.39
2024-03-01,S02,Frozen & Ready to Eat,iD Fresh Idli Batter 200g,100.45,3.000,301.35
2024-03-01,S02,Frozen & Ready to Eat,iD Fresh Ready Paratha 200g,257.95,1.000,257.95
2024-03-01,S03,Staples & Grains,24 Mantra Whole Wheat Atta 1kg,244.95,3.000,734.85
2024-03-01,S03,Spices & Masala,Aachi Chilli Powder 200g,195.61,2.000,391.22
2024-03-01,S03,Spices & Masala,Aachi Coriander Powder 50g,206.95,2.000,413.90
2024-03-01,S03,Spices & Masala,Aachi Sambar Powder 100g,241.95,3.000,725.85
2024-03-01,S03,Staples & Grains,Aashirvaad Poha 5kg,594.50,2.000,1189.00
2024-03-01,S03,Staples & Grains,Aashirvaad Sona Masoori Rice 1kg,1189.20,1.000,1189.20
2024-03-01,S03,Staples & Grains,Aashirvaad Whole Wheat Atta 1kg,1554.16,3.000,4662.48
2024-03-01,S03,Dairy,Amul Butter 500g,553.55,1.000,553.55
2024-03-01,S03,Dairy,Amul Cheese Slices 1L,512.27,4.000,2049.08
2024-03-01,S03,Dairy,Amul Cheese Slices 500g,212.37,1.000,212.37
2024-03-01,S03,Confectionery,Amul Choco Milk Chocolate 25g,211.39,2.000,422.78
2024-03-01,S03,Confectionery,Amul Choco Milk Chocolate 50g,296.68,3.000,890.04
2024-03-01,S03,Confectionery,Amul Choco Milk Chocolate Pack of 10,282.29,1.000,282.29
2024-03-01,S03,Confectionery,Amul Choco Milk Chocolate Pack of 10,163.86,1.000,163.86
2024-03-01,S03,Dairy,Amul Paneer 200g,535.14,2.000,1070.28
2024-03-01,S03,Dairy,Amul Toned Milk 1L,415.94,1.000,415.94
2024-03-01,S03,Biscuits & Snacks,Anmol Khakhra 60g,49.24,2.000,98.48
2024-03-01,S03,Biscuits & Snacks,Bikano Cookies 250g,89.95,5.000,449.75
2024-03-01,S03,Biscuits & Snacks,Bikano Glucose Biscuit 250g,114.95,1.000,114.95
2024-03-01,S03,Biscuits & Snacks,Bikano Namkeen Mix 100g,34.95,1.000,34.95
2024-03-01,S03,Biscuits & Snacks,Bikano Namkeen Mix 400g,126.37,1.000,126.37
2024-03-01,S03,Beverages,Bisleri Mineral Water 600ml,119.04,2.000,238.08
2024-03-01,S03,Beverages,Bisleri Tea Leaf 1L,25.05,2.000,50.10
2024-03-01,S03,Biscuits & Snacks,Britannia Cream Biscuit 60g,66.95,3.000,200.85
2024-03-01,S03,Biscuits & Snacks,Britannia Khakhra 100g,119.82,3.000,359.46
2024-03-01,S03,Biscuits & Snacks,Britannia Khakhra 250g,29.57,3.000,88.71
2024-03-01,S03,Beverages,Bru Mango Juice 250g,263.48,3.000,790.44
2024-03-01,S03,Beverages,Bru Mineral Water 500g,181.93,7.000,1273.51
2024-03-01,S03,Beverages,Bru Soda 600ml,61.09,1.000,61.09
2024-03-01,S03,Confectionery,Cadbury Candy Pack 25g,241.34,1.000,241.34
2024-03-01,S03,Confectionery,Cadbury Candy Pack Pack of 10,21.49,1.000,21.49
2024-03-01,S03,Confectionery,Cadbury Chewing Gum 25g,303.21,3.000,909.63
2024-03-01,S03,Confectionery,Cadbury Dark Chocolate 100g,268.30,1.000,268.30
2024-03-01,S03,Confectionery,Cadbury Dark Chocolate 50g,102.70,4.000,410.80
2024-03-01,S03,Stationery & General,Camlin A4 Paper Ream 500 sheets,223.25,2.000,446.50
2024-03-01,S03,Stationery & General,Camlin Ball Pen Pack of 5,70.98,2.000,141.96
2024-03-01,S03,Stationery & General,Camlin Notebook 500 sheets,415.94,1.000,415.94
2024-03-01,S03,Stationery & General,Camlin Notebook 500 sheets,39.70,2.000,79.40
2024-03-01,S03,Stationery & General,Camlin Notebook Pack of 5,368.87,3.000,1106.61
2024-03-01,S03,Spices & Masala,Catch Sambar Powder 100g,181.42,5.000,907.10
2024-03-01,S03,Spices & Masala,Catch Turmeric Powder 200g,301.95,1.000,301.95
2024-03-01,S03,Spices & Masala,Catch Turmeric Powder 500g,163.45,4.000,653.80
2024-03-01,S03,Stationery & General,Cello A4 Paper Ream Pack of 5,14.08,3.000,42.24
2024-03-01,S03,Stationery & General,Cello Ball Pen Pack of 5,259.95,3.000,779.85
2024-03-01,S03,Stationery & General,Cello Pencil Box Pack of 5,99.16,1.000,99.16
2024-03-01,S03,Stationery & General,Classmate A4 Paper Ream Pack of 5,136.58,6.000,819.48
2024-03-01,S03,Stationery & General,Classmate A4 Paper Ream Pack of 5,101.19,3.000,303.57
2024-03-01,S03,Stationery & General,Classmate Ball Pen Pack of 5,408.52,2.000,817.04
2024-03-01,S03,Stationery & General,Classmate Pencil Box 500 sheets,76.13,2.000,152.26
2024-03-01,S03,Personal Care,Colgate Body Lotion 75g,210.17,2.000,420.34
2024-03-01,S03,Personal Care,Colgate Shampoo 100g,679.58,2.000,1359.16
2024-03-01,S03,Home Care,Comfort Detergent Powder 1kg,136.85,1.000,136.85
2024-03-01,S03,Home Care,Comfort Detergent Powder 200g,242.95,4.000,971.80
2024-03-01,S03,Home Care,Comfort Dishwash Bar 500g,484.95,2.000,969.90
2024-03-01,S03,Home Care,Comfort Floor Cleaner 500g,184.95,1.000,184.95
2024-03-01,S03,Home Care,Comfort Toilet Cleaner 200g,434.83,4.000,1739.32
2024-03-01,S03,Home Care,Comfort Toilet Cleaner 200g,356.95,4.000,1427.80
2024-03-01,S03,Staples & Grains,Daawat Basmati Rice 10kg,206.25,2.000,412.50
2024-03-01,S03,Staples & Grains,Daawat Basmati Rice 1kg,1389.68,1.000,1389.68
2024-03-01,S03,Staples & Grains,Daawat Chana Dal 5kg,526.95,1.000,526.95
2024-03-01,S03,Staples & Grains,Daawat Sona Masoori Rice 1kg,1431.80,2.000,2863.60
2024-03-01,S03,Edible Oils,Dhara Groundnut Oil 1L,481.74,1.000,481.74
2024-03-01,S03,Edible Oils,Dhara Groundnut Oil 5L,592.14,5.000,2960.70
2024-03-01,S03,Personal Care,Dove Body Lotion 340ml,398.95,2.000,797.90
2024-03-01,S03,Personal Care,Dove Hair Oil 340ml,611.95,4.000,2447.80
2024-03-01,S03,Personal Care,Dove Hair Oil 75g,448.91,2.000,897.82
2024-03-01,S03,Personal Care,Dove Toothpaste 100g,66.64,1.000,66.64
2024-03-01,S03,Spices & Masala,Eastern Garam Masala 200g,141.95,5.000,709.75
2024-03-01,S03,Spices & Masala,Eastern Sambar Powder 200g,94.74,3.000,284.22
2024-03-01,S03,Spices & Masala,Eastern Turmeric Powder 50g,334.22,1.000,334.22
2024-03-01,S03,Spices & Masala,Eastern Turmeric Powder 50g,86.38,9.000,777.42
2024-03-01,S03,Bakery,English Oven Muffin Pack of 2,178.09,1.000,178.09
2024-03-01,S03,Spices & Masala,Everest Chilli Powder 200g,87.22,1.000,87.22
2024-03-01,S03,Spices & Masala,Everest Sambar Powder 100g,373.19,3.000,1119.57
2024-03-01,S03,Spices & Masala,Everest Sambar Powder 50g,64.40,3.000,193.20
2024-03-01,S03,Fruits & Vegetables,Farm Fresh Apple 1kg,104.41,2.000,208.82
2024-03-01,S03,Fruits & Vegetables,Farm Fresh Apple 500g,31.95,1.000,31.95
2024-03-01,S03,Fruits & Vegetables,Farm Fresh Banana 500g,67.96,3.000,203.88
2024-03-01,S03,Staples & Grains,Fortune Basmati Rice 10kg,985.90,6.000,5915.40
2024-03-01,S03,Staples & Grains,Fortune Basmati Rice 10kg,229.95,2.000,459.90
2024-03-01,S03,Staples & Grains,Fortune Basmati Rice 1kg,1012.95,4.000,4051.80
2024-03-01,S03,Edible Oils,Fortune Mustard Oil 5L,139.26,3.000,417.78
2024-03-01,S03,Staples & Grains,Fortune Poha 5kg,1314.43,2.000,2628.86
2024-03-01,S03,Edible Oils,Fortune Sunflower Oil 2L,156.66,3.000,469.98
2024-03-01,S03,Staples & Grains,Fortune Whole Wheat Atta 1kg,474.17,2.000,948.34
2024-03-01,S03,Edible Oils,Gold Winner Mustard Oil 1L,437.31,1.000,437.31
2024-03-01,S03,Edible Oils,Gold Winner Mustard Oil 1L,763.12,2.000,1526.24
2024-03-01,S03,Edible Oils,Gold Winner Rice Bran Oil 2L,747.95,2.000,1495.90
2024-03-01,S03,Edible Oils,Gold Winner Sunflower Oil 1L,793.52,3.000,2380.56
2024-03-01,S03,Home Care,Harpic Detergent Powder 1kg,200.95,4.000,803.80
2024-03-01,S03,Home Care,Harpic Dishwash Bar 1kg,45.95,3.000,137.85
2024-03-01,S03,Home Care,Harpic Fabric Conditioner 500g,489.79,2.000,979.58
2024-03-01,S03,Home Care,Harpic Floor Cleaner 200g,292.81,2.000,585.62
2024-03-01,S03,Bakery,Harvest Gold Pav Bun 400g,61.87,1.000,61.87
2024-03-01,S03,Bakery,Harvest Gold Pav Bun 6 pc,94.53,1.000,94.53
2024-03-01,S03,Bakery,Harvest Gold Rusk 400g,61.37,2.000,122.74
2024-03-01,S03,Bakery,Harvest Gold Rusk Pack of 2,143.95,1.000,143.95
2024-03-01,S03,Dairy,Heritage Butter 1L,67.95,1.000,67.95
2024-03-01,S03,Dairy,Heritage Butter 200g,199.15,1.000,199.15
2024-03-01,S03,Personal Care,Himalaya Hair Oil 340ml,262.55,1.000,262.55
2024-03-01,S03,Personal Care,Himalaya Toothpaste 180ml,450.95,3.000,1352.85
2024-03-01,S03,Personal Care,Himalaya Toothpaste 180ml,277.95,4.000,1111.80
2024-03-01,S03,Baby Care,Huggies Baby Wipes Large,263.95,1.000,263.95
2024-03-01,S03,Frozen & Ready to Eat,ITC Master Chef Idli Batter 1kg,185.49,3.000,556.47
2024-03-01,S03,Frozen & Ready to Eat,ITC Master Chef Idli Batter 400g,340.95,5.000,1704.75
2024-03-01,S03,Frozen & Ready to Eat,ITC Master Chef Ready Paratha 400g,136.95,3.000,410.85
2024-03-01,S03,Staples & Grains,India Gate Basmati Rice 5kg,586.63,1.000,586.63
2024-03-01,S03,Staples & Grains,India Gate Chana Dal 10kg,69.61,4.000,278.44
2024-03-01,S03,Staples & Grains,India Gate Poha 10kg,1398.34,4.000,5593.36
2024-03-01,S03,Staples & Grains,India Gate Whole Wheat Atta 1kg,819.95,2.000,1639.90
2024-03-01,S03,Staples & Grains,India Gate Whole Wheat Atta 1kg,675.82,1.000,675.82
2024-03-01,S03,Staples & Grains,India Gate Whole Wheat Atta 5kg,803.25,1.000,803.25
2024-03-01,S03,Staples & Grains,India Gate Whole Wheat Atta 5kg,391.71,1.000,391.71
2024-03-01,S03,Baby Care,Johnson's Baby Powder Small,708.94,4.000,2835.76
2024-03-01,S03,Baby Care,Johnson's Baby Soap Small,692.94,2.000,1385.88
2024-03-01,S03,Home Care,Lizol Detergent Powder 200g,462.03,1.000,462.03
2024-03-01,S03,Home Care,Lizol Dishwash Bar 500ml,269.95,4.000,1079.80
2024-03-01,S03,Bakery,Local Bakery Pav Bun 400g,101.77,3.000,305.31
2024-03-01,S03,Bakery,Local Bakery Pav Bun 6 pc,115.85,3.000,347.55
2024-03-01,S03,Bakery,Local Bakery Pav Bun Pack of 2,104.82,12.000,1257.84
2024-03-01,S03,Bakery,Local Bakery Rusk 400g,161.27,1.000,161.27
2024-03-01,S03,Bakery,Local Bakery Rusk Pack of 2,140.95,2.000,281.90
2024-03-01,S03,Bakery,Local Bakery Sandwich Bread 6 pc,129.59,5.000,647.95
2024-03-01,S03,Bakery,Local Bakery Sandwich Bread Pack of 2,52.95,2.000,105.90
2024-03-01,S03,Fruits & Vegetables,Local Mandi Apple 1kg,193.24,3.000,579.72
2024-03-01,S03,Fruits & Vegetables,Local Mandi Apple 500g,232.65,3.000,697.95
2024-03-01,S03,Fruits & Vegetables,Local Mandi Banana 1kg,258.63,2.000,517.26
2024-03-01,S03,Fruits & Vegetables,Local Mandi Banana Loose,128.95,1.000,128.95
2024-03-01,S03,Fruits & Vegetables,Local Mandi Carrot Loose,122.83,2.000,245.66
2024-03-01,S03,Fruits & Vegetables,Local Mandi Onion 500g,142.59,1.000,142.59
2024-03-01,S03,Fruits & Vegetables,Local Mandi Potato 1kg,16.02,7.000,112.14
2024-03-01,S03,Fruits & Vegetables,Local Mandi Tomato 500g,51.83,3.000,155.49
2024-03-01,S03,Spices & Masala,MDH Garam Masala 500g,183.91,1.000,183.91
2024-03-01,S03,Spices & Masala,MDH Garam Masala 500g,187.59,3.000,562.77
2024-03-01,S03,Spices & Masala,MDH Sambar Powder 500g,160.95,2.000,321.90
2024-03-01,S03,Personal Care,Mamaearth Bathing Soap 340ml,477.08,3.000,1431.24
2024-03-01,S03,Personal Care,Mamaearth Toothpaste 75g,393.95,3.000,1181.85
2024-03-01,S03,Baby Care,Mamypoko Baby Wipes Medium,140.95,4.000,563.80
2024-03-01,S03,Baby Care,Mamypoko Baby Wipes XL,911.99,1.000,911.99
2024-03-01,S03,Baby Care,Mamypoko Diapers XL,1107.95,2.000,2215.90
2024-03-01,S03,Frozen & Ready to Eat,McCain French Fries 400g,141.21,2.000,282.42
2024-03-01,S03,Frozen & Ready to Eat,McCain Frozen Peas 1kg,374.87,4.000,1499.48
2024-03-01,S03,Frozen & Ready to Eat,McCain Idli Batter 200g,346.95,1.000,346.95
2024-03-01,S03,Frozen & Ready to Eat,McCain Ready Paratha 1kg,407.95,1.000,407.95
2024-03-01,S03,Dairy,Milky Mist Cheese Slices 500g,478.95,2.000,957.90
2024-03-01,S03,Dairy,Milky Mist Paneer 500ml,449.95,5.000,2249.75
2024-03-01,S03,Bakery,Modern Pav Bun 400g,26.95,4.000,107.80
2024-03-01,S03,Bakery,Modern Rusk 6 pc,92.95,4.000,371.80
2024-03-01,S03,Dairy,Mother Dairy Curd 500ml,50.10,2.000,100.20
2024-03-01,S03,Dairy,Mother Dairy Ghee 200g,424.09,1.000,424.09
2024-03-01,S03,Dairy,Mother Dairy Paneer 500ml,259.77,1.000,259.77
2024-03-01,S03,Dairy,Nandini Cheese Slices 1L,360.34,2.000,720.68
2024-03-01,S03,Dairy,Nandini Cheese Slices 200g,302.95,1.000,302.95
2024-03-01,S03,Dairy,Nandini Cheese Slices 500g,147.89,2.000,295.78
2024-03-01,S03,Dairy,Nandini Curd 200g,377.27,4.000,1509.08
2024-03-01,S03,Dairy,Nandini Curd 500ml,47.87,1.000,47.87
2024-03-01,S03,Dairy,Nandini Ghee 500ml,345.21,3.000,1035.63
2024-03-01,S03,Dairy,Nandini Paneer 200ml,430.13,1.000,430.13
2024-03-01,S03,Stationery & General,Nataraj A4 Paper Ream 1 pc,225.21,2.000,450.42
2024-03-01,S03,Stationery & General,Nataraj Pencil Box 500 sheets,402.26,5.000,2011.30
2024-03-01,S03,Stationery & General,Nataraj Pencil Box 500 sheets,317.95,4.000,1271.80
2024-03-01,S03,Stationery & General,Nataraj Pencil Box Pack of 5,263.95,2.000,527.90
2024-03-01,S03,Confectionery,Nestle Chewing Gum 25g,120.11,2.000,240.22
2024-03-01,S03,Confectionery,Nestle Dark Chocolate 100g,184.86,1.000,184.86
2024-03-01,S03,Confectionery,Nestle Dark Chocolate 25g,177.90,1.000,177.90
2024-03-01,S03,Confectionery,Nestle Dark Chocolate Pack of 10,35.56,2.000,71.12
2024-03-01,S03,Baby Care,Pampers Baby Powder Medium,1250.95,2.000,2501.90
2024-03-01,S03,Baby Care,Pampers Baby Powder Small,511.25,4.000,2045.00
2024-03-01,S03,Baby Care,Pampers Baby Soap Small,365.61,3.000,1096.83
2024-03-01,S03,Baby Care,Pampers Baby Wipes XL,245.59,3.000,736.77
2024-03-01,S03,Baby Care,Pampers Diapers Medium,292.95,3.000,878.85
2024-03-01,S03,Baby Care,Pampers Diapers XL,692.51,3.000,2077.53
2024-03-01,S03,Beverages,Paper Boat Mango Juice 2L,154.29,2.000,308.58
2024-03-01,S03,Beverages,Paper Boat Mineral Water 250g,435.03,1.000,435.03
2024-03-01,S03,Beverages,Paper Boat Tea Leaf 2L,274.58,2.000,549.16
2024-03-01,S03,Biscuits & Snacks,Parle Cookies 60g,79.16,2.000,158.32
2024-03-01,S03,Biscuits & Snacks,Parle Cream Biscuit 60g,29.54,1.000,29.54
2024-03-01,S03,Biscuits & Snacks,Parle Glucose Biscuit 150g,105.06,1.000,105.06
2024-03-01,S03,Biscuits & Snacks,Parle Marie Gold 60g,103.95,1.000,103.95
2024-03-01,S03,Personal Care,Patanjali Bathing Soap 100g,260.37,1.000,260.37
2024-03-01,S03,Personal Care,Patanjali Body Lotion 75g,400.98,3.000,1202.94
2024-03-01,S03,Personal Care,Patanjali Face Wash 180ml,601.82,3.000,1805.46
2024-03-01,S03,Personal Care,Patanjali Face Wash 180ml,568.95,6.000,3413.70
2024-03-01,S03,Personal Care,Patanjali Hair Oil 100g,459.95,1.000,459.95
2024-03-01,S03,Personal Care,Patanjali Hair Oil 100g,177.06,4.000,708.24
2024-03-01,S03,Personal Care,Patanjali Hair Oil 340ml,414.95,2.000,829.90
2024-03-01,S03,Personal Care,Patanjali Hair Oil 75g,270.77,1.000,270.77
2024-03-01,S03,Confectionery,Perfetti Candy Pack 25g,202.77,2.000,405.54
2024-03-01,S03,Confectionery,Perfetti Milk Chocolate 100g,46.48,1.000,46.48
2024-03-01,S03,Confectionery,Perfetti Milk Chocolate 50g,42.95,4.000,171.80
2024-03-01,S03,Beverages,Real Instant Coffee 2L,238.95,3.000,716.85
2024-03-01,S03,Beverages,Real Mango Juice 2L,406.45,4.000,1625.80
2024-03-01,S03,Fruits & Vegetables,Safal Banana Loose,132.95,1.000,132.95
2024-03-01,S03,Fruits & Vegetables,Safal Carrot 500g,123.06,5.000,615.30
2024-03-01,S03,Fruits & Vegetables,Safal Carrot Loose,250.09,2.000,500.18
2024-03-01,S03,Edible Oils,Saffola Mustard Oil 1L,797.95,3.000,2393.85
2024-03-01,S03,Edible Oils,Saffola Mustard Oil 2L,737.59,4.000,2950.36
2024-03-01,S03,Edible Oils,Saffola Mustard Oil 2L,597.95,2.000,1195.90
2024-03-01,S03,Edible Oils,Saffola Rice Bran Oil 5L,1054.95,1.000,1054.95
2024-03-01,S03,Frozen & Ready to Eat,Sumeru French Fries 400g,281.09,3.000,843.27
2024-03-01,S03,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,423.01,2.000,846.02
2024-03-01,S03,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,342.69,5.000,1713.45
2024-03-01,S03,Frozen & Ready to Eat,Sumeru Idli Batter 400g,472.66,3.000,1417.98
2024-03-01,S03,Edible Oils,Sundrop Rice Bran Oil 5L,1232.09,2.000,2464.18
2024-03-01,S03,Edible Oils,Sundrop Rice Bran Oil 5L,592.52,2.000,1185.04
2024-03-01,S03,Edible Oils,Sundrop Rice Bran Oil 5L,1201.33,1.000,1201.33
2024-03-01,S03,Edible Oils,Sundrop Sunflower Oil 2L,805.95,3.000,2417.85
2024-03-01,S03,Edible Oils,Sundrop Sunflower Oil 5L,188.58,2.000,377.16
2024-03-01,S03,Biscuits & Snacks,Sunfeast Marie Gold 100g,84.60,2.000,169.20
2024-03-01,S03,Home Care,Surf Excel Fabric Conditioner 500g,466.84,2.000,933.68
2024-03-01,S03,Home Care,Surf Excel Floor Cleaner 1kg,65.23,1.000,65.23
2024-03-01,S03,Home Care,Surf Excel Floor Cleaner 500ml,345.29,2.000,690.58
2024-03-01,S03,Beverages,Thums Up Cola 600ml,139.95,6.000,839.70
2024-03-01,S03,Beverages,Thums Up Instant Coffee 500g,248.08,1.000,248.08
2024-03-01,S03,Beverages,Thums Up Instant Coffee 600ml,137.95,1.000,137.95
2024-03-01,S03,Beverages,Thums Up Mineral Water 600ml,296.95,1.000,296.95
2024-03-01,S03,Beverages,Thums Up Tea Leaf 500g,243.23,5.000,1216.15
2024-03-01,S03,Biscuits & Snacks,Unibic Cream Biscuit 60g,13.83,1.000,13.83
2024-03-01,S03,Biscuits & Snacks,Unibic Namkeen Mix 150g,48.10,2.000,96.20
2024-03-01,S03,Home Care,Vim Dishwash Bar 500g,338.13,1.000,338.13
2024-03-01,S03,Home Care,Vim Toilet Cleaner 500ml,480.46,2.000,960.92
2024-03-01,S03,Frozen & Ready to Eat,iD Fresh French Fries 1kg,80.41,4.000,321.64
